,model,alpha,length,diff_coef,loc_error,UCL,eduN,HNU,FCI,Erasmus MC,BIT,WUST ML B,UPV-MAT,TSA,DecBayComp,TA-MSD
2389,1.0,0.9500000000000001,448,0.6338484613716935,5.5,0.95,0.93016,0.91713613,0.8699932,0.7631412148475647,0.59382,1.07432,0.324,1.42718,0.747363,0.92575
2390,1.0,0.7500000000000001,90,0.3321464334868231,5.5,0.9,1.15579,0.82107204,0.8649262,0.7537597417831421,1.3108,0.84398305,0.835,1.76851,0.94017607,1.31082
2391,2.0,0.3,86,0.08424424893900516,5.5,0.35,0.54336,0.5349534,0.5529072,0.3680254518985748,0.47591,0.9998785,0.277,0.64091,0.94568163,0.32714
2392,1.0,0.5,502,0.07978100241337485,1.5,0.55,0.60157,0.598941,0.6974503,0.4894841611385345,0.72998,0.5527103,0.62,0.52897,0.7424974,0.93623
2393,0.0,0.9500000000000001,361,0.5829237925674394,6.0,0.55,0.77219,0.7948409,0.6967149,0.759947657585144,0.76177,1.1214315,0.741,0.93136,1.1449234,1.0014
2394,4.0,1.0,366,-1.8159691668580056,6.0,0.9,0.88709,0.8206924,0.93115664,0.7279424667358398,0.94625,0.9651013,1.03,0.93874,1.2761889,0.86532
2395,2.0,1.55,397,1.505154801618921,1.0,1.525,1.60948,1.5058924,1.4377719,1.5644338130950928,1.4416,1.4057137,1.615,1.61834,1.2711139,1.39939
2396,2.0,1.2500000000000002,413,-1.7546426679003562,10.0,1.275,1.2683,1.3111088,1.3006269,1.3809880018234253,1.1821,1.2986112,0.48,1.17282,0.83972394,1.19945
2397,3.0,1.4000000000000001,566,-0.3799826187147304,10.0,1.375,1.36391,1.370472,1.3293679,1.4152826070785522,1.6454,1.5400641,1.49,1.63477,0.71303344,1.63857
2398,2.0,1.4500000000000002,481,0.3857618776194302,1.5,1.325,1.34702,1.4036442,1.3748015,1.4402633905410769,1.4856,1.4471834,0.4,1.08658,0.6942902,1.32881
2399,4.0,0.6500000000000001,663,0.600957980044415,6.0,0.55,0.63056,0.69706863,0.5196767,0.5510836243629456,0.70964,1.141521,0.563,0.53592,0.56878054,0.85866
2400,4.0,1.3,322,0.5632064444327638,1.5,0.95,1.3246,1.1188972,1.0870603,0.9617018699645996,0.7657,1.1314843,0.904,1.18187,1.2200448999999998,0.76802
2401,4.0,0.6500000000000001,490,0.8024535730796081,1.0,0.7,0.71864,0.6963416,0.58264345,0.6548973321914673,0.74873,1.3182645,0.475,0.86106,0.58114356,0.78481
2402,2.0,0.05,395,2.187642035274946,5.5,0.1,0.15506,0.1394678,0.18117538,0.2096218019723892,0.2218,0.2249685,0.113,0.6011,0.25373188,0.02176
2403,0.0,0.25,959,0.4239718174619148,5.5,0.3,0.31354,0.2867051,0.3500377,0.2893881499767303,0.61007,0.44921106,0.325,0.38621,0.672435,0.67937
2404,0.0,0.7000000000000001,720,-0.7153769762009167,6.0,0.95,0.80346,0.7884939,0.77572536,0.8295114040374756,0.47546,0.7855306,0.774,0.78731,0.731139,0.91654
2405,0.0,0.15000000000000002,228,-2.5508268137367667,6.0,0.3,0.37151,0.4252029,0.31342387,0.3385797142982483,0.34129,0.48399568,0.281,0.54612,0.45178422,0.82048
2406,3.0,1.1,75,0.5210934385332451,5.5,1.575,1.46226,1.3726538,1.5832988,1.44375479221344,1.6768,1.4185842,1.831,1.35428,1.7586508,1.67679
2407,0.0,0.55,735,-1.0769257983731821,1.0,0.95,0.74915,0.7316329,0.7816729,0.6959338784217834,0.68733,0.7034604,0.76,0.55095,0.78350985,0.73736
2408,2.0,0.5,990,1.6631869667311847,1.0,0.35,0.37298,0.52253675,0.357782,0.2217064797878265,0.40101,0.44429934,0.586,0.49659,0.3414946,0.30152
2409,3.0,1.05,643,-1.0444760621716196,6.0,1.075,1.08099,1.2703624,1.0987577,1.1321425437927246,1.3394,1.1988615,1.339,1.08662,1.2550725,1.25594
2410,4.0,1.6500000000000001,116,0.1585169057392708,1.5,1.775,1.13534,1.1233176,1.6700646,0.258545309305191,1.6488,1.3591816,0.451,0.75365,0.53784484,0.27441
2411,2.0,0.7000000000000001,72,-2.634953629296106,5.5,0.9,1.0674,1.0404768,0.9302542,0.9732391238212584,0.83321,1.1519157,0.64,1.16809,1.1667743,0.51029
2412,3.0,1.1,573,-0.21666322385635126,10.0,1.075,1.10082,1.2814972,1.0925359,1.1778525114059448,1.3708,1.2149103,1.346,0.99471,1.5204802,1.13189
2413,4.0,0.9000000000000001,479,0.2256914180510812,6.0,0.9,0.73571,0.74964887,0.7965017,0.7212479710578918,0.87363,0.94000846,0.754,0.74432,1.1508725,0.74994
2414,4.0,1.1,567,-1.377797863593394,5.5,1.075,0.87968,0.897709,1.0026389,0.9161679148674012,0.83809,1.1565553,0.882,1.00951,0.87908304,0.92769
2415,0.0,0.5,908,0.6547861577382629,5.5,0.55,0.57436,0.5947088,0.47015303,0.3721624314785003,0.095647,0.61794806,0.535,0.33034,0.39947754,0.72599
2416,4.0,0.6500000000000001,17,-0.06185467388874475,6.0,1.1,1.18123,1.1789567,1.1661377,1.2900882959365845,0.87528,0.71651185,1.305,0.87123,1.051911,0.3165
2417,3.0,1.05,682,-0.8363041093166399,10.0,1.275,1.2162,1.4498284,1.2336137,1.316218614578247,1.5654,1.4066763,1.164,1.76462,1.1866572,1.59063
2418,4.0,1.35,638,-0.006185108134638006,5.5,1.225,1.3219,1.2519054,1.4354676,1.7570339441299438,1.2651,1.1987369,1.41,0.97707,0.6172394,0.82177
2419,3.0,1.4000000000000001,688,-0.2508441214880963,1.5,1.475,1.41584,1.3434117,1.4839528,1.700629711151123,1.5464,1.5434487,0.329,1.64341,1.2504718,1.43656
2420,4.0,1.9000000000000001,289,0.7809122369665779,5.5,1.825,1.49033,1.633952,1.5816823,1.7142502069473269,1.8789,1.4176174,1.635,0.87336,0.72193474,0.83838
2421,4.0,1.85,331,-0.8410815521036796,2.0,1.625,1.74301,1.736207,1.6519426,1.7602181434631348,0.97084,1.1358907,1.601,1.53006,0.5992234000000001,0.82487
2422,0.0,0.8,264,0.49829371750858775,1.5,0.85,0.62439,0.574676,0.68911403,0.6341008543968201,0.62198,0.9441572,0.471,0.65667,0.9541249,0.55731
2423,4.0,1.2500000000000002,584,-0.8361201029763342,1.5,1.125,1.12865,0.9995755,0.985584,0.8871403336524963,1.0173,1.0479691,1.371,0.90025,1.3779438999999998,0.829
2424,1.0,0.35000000000000003,415,0.0726350292306489,6.0,0.35,0.49485,0.5111104,0.33219296,0.4365668594837188,0.15774,0.36181897,0.397,0.73046,0.19221532,0.49224
2425,1.0,0.55,180,-0.08986077298281096,1.5,0.2,0.40538,0.36136073,0.4282555,0.3911478817462921,0.12386,0.38911283,0.322,0.28201,0.49449226,0.35605
2426,2.0,1.4000000000000001,804,0.9661330086083219,1.5,1.425,1.29163,1.4084349,1.4194585,1.261084794998169,1.4778,1.5327334,0.25,1.61451,0.81984586,1.48227
2427,0.0,0.45,936,0.6901352606127661,5.5,0.55,0.56464,0.6016343,0.49438003,0.5920632481575012,0.57229,0.48469466,0.705,0.50347,0.57323116,0.85081
2428,0.0,0.9000000000000001,145,0.301170827164948,1.0,0.7,0.98689,1.1151558,1.5360599,0.8629181385040283,0.75601,1.0252569,0.293,0.90653,0.55938387,0.56648
2429,4.0,0.7000000000000001,459,0.001039816123587488,1.5,0.75,0.68142,0.7073231,0.7529541,0.6755825281143188,0.88435,1.1708741,0.366,1.12694,0.6172569,1.02646
2430,0.0,0.15000000000000002,351,0.44094181938265137,10.0,0.8,0.692,0.6338651,0.5661861,0.5422800779342651,0.50998,0.87782127,0.51,0.51492,0.83385205,0.80034
2431,2.0,1.5000000000000002,327,0.2848979282630356,1.0,1.225,1.43791,1.3482472,1.2709903,1.2191829681396484,1.5252,1.1318052,0.229,1.19096,1.0732597,1.13397
2432,2.0,1.5000000000000002,115,1.8129636859179776,6.0,1.525,1.08761,1.574062,1.5724972,1.555296778678894,1.5384,1.5446243,0.499,1.12584,1.1033301000000002,1.44248
2433,2.0,1.1,877,-1.4834676686095858,6.0,1.125,1.0732,0.9459886,1.1368914,1.1690539121627808,1.2018,1.1257688,0.829,0.8577,1.6810080000000005,1.11111
2434,4.0,0.4,579,1.2716757432243708,2.0,0.5,0.40418,0.55345017,0.4661468,0.2875608801841736,0.3896,0.46516222,0.44,0.54421,0.5852983,0.77625
2435,4.0,1.7000000000000002,978,1.0916291536421672,1.5,1.725,1.62822,1.5446421,1.6500812,1.6783941984176636,1.2201,1.1358355,1.58,1.15023,0.6612621999999999,0.79194
2436,2.0,1.2500000000000002,190,-2.032561169411839,2.0,1.125,1.11844,1.1092199,1.2513748,1.2241932153701782,1.1336,1.006278,1.301,1.57599,1.2965497,1.00064
2437,4.0,0.9500000000000001,512,-0.005819675106433797,5.5,0.95,0.90662,0.8302071,0.83970344,0.771602213382721,0.92598,1.1210198,0.914,0.87167,0.46504143,0.797
2438,2.0,1.4500000000000002,959,0.4465856813483243,6.0,1.475,1.44501,1.4654949,1.4598417,1.445567011833191,1.5047,1.4621203,1.497,1.47472,1.4915911,1.3742
2439,2.0,0.6000000000000001,51,1.2614573467663068,1.5,1.375,0.66451,0.7620438,1.0919758,0.4833839535713196,1.0821,1.367413,0.357,1.02233,1.2183688999999998,0.48147
2440,1.0,0.05,954,-1.5309348307041812,1.0,0.1,0.18895,0.17832565,0.15039757,0.206643059849739,0.15084,0.16845936,0.102,1.00986,0.42529285,-0.00149
2441,0.0,0.05,510,-1.2037061868256684,1.5,1.0,0.87326,0.8136423,0.8456007,0.7170090675354004,0.94,1.0795964,0.83,1.04541,0.77556247,0.83466
2442,3.0,1.1500000000000001,979,1.1260616702761033,6.0,1.075,1.174,1.2394389,1.2252722,1.3587063550949097,1.4344,1.235799,1.151,1.25557,1.3525128,1.29109
2443,3.0,1.6500000000000001,153,-1.5200654105910452,1.0,1.775,1.63738,1.5214047,1.5159558,1.466139793395996,1.7358,1.627453,1.542,1.68481,1.324685,1.43942
2444,3.0,1.55,467,0.8061817608506701,1.5,1.875,1.7149,1.5241305,1.5889229,1.6707961559295654,1.9306,1.7836919,1.73,1.41148,1.5746847,1.89272
2445,4.0,0.7000000000000001,695,0.23918016957540195,2.0,0.75,0.73693,0.7656023,0.7089015,0.6746674180030823,0.86033,1.1199055,0.71,0.82929,1.0172291,0.94873
2446,3.0,1.7500000000000002,997,1.002648534461035,1.0,1.525,1.69911,1.3787147,1.4097284,1.5688297748565674,1.4143,1.5157378,1.279,1.22175,1.3262919,1.30814
2447,3.0,1.2000000000000002,507,1.5689224263641435,2.0,1.675,1.28997,1.484864,1.363468,1.4262313842773438,1.6526,1.5447414,0.592,1.5777,1.3707472,1.58411
2448,4.0,1.4000000000000001,401,-1.951918794691499,2.0,0.95,1.26709,1.2268393,1.1526457,1.5623912811279297,1.2119,1.1505908,0.823,1.04971,1.5209115,0.83441
2449,3.0,2.0,184,-0.04509813290872386,6.0,1.875,1.80419,1.6442708,1.8124382,1.7836918830871582,1.705,1.711551,1.567,1.34456,1.7654897,1.69557
2450,3.0,1.1,540,1.1901504577302677,6.0,1.275,1.26284,1.3342892,1.2008054,1.1751090288162231,1.389,1.2360222,1.13,1.11837,1.2472743999999998,1.24248
2451,3.0,1.4000000000000001,297,-0.006232769498026489,1.5,1.475,1.40025,1.3944579,1.3148097,1.3563549518585205,1.3811,1.2328348,1.572,1.36318,1.4522496,1.24116
2452,3.0,1.3,937,-1.915968231656157,1.5,1.425,1.3724,1.5021136,1.3519326,1.5906513929367063,1.3791,1.3827741,1.229,1.25465,1.0287579,1.21453
2453,4.0,1.7500000000000002,682,-1.3744874386761734,5.5,1.875,1.79272,1.738393,1.5786005,1.8214925527572632,1.5594,1.1169016,1.727,0.98516,0.5089992,0.586
2454,4.0,1.4500000000000002,191,0.30837043264792596,10.0,1.275,1.41064,1.4207754,1.4024295,1.3955790996551514,1.3904,1.0962989,1.231,1.16396,1.6208948,0.98968
2455,4.0,0.2,481,-0.9087739500634581,5.5,0.3,0.22971,0.3281471,0.3096555,0.2659975290298462,0.25907,0.36042613,0.249,0.33089,0.5326255,0.80279
2456,0.0,0.3,367,-0.09821485906242543,6.0,0.3,0.41801,0.36664316,0.33219296,0.2797328233718872,0.38296,0.31539142,0.315,0.5,0.19226494,-0.01862
2457,1.0,0.9500000000000001,450,0.3836912502110681,1.5,0.95,0.90061,0.9412327,0.75682807,0.7487850189208984,0.62001,1.2044032,0.954,0.82092,0.6708029999999999,0.7809
2458,2.0,1.1,581,0.20633563878346195,1.5,1.125,1.09177,1.1111516,1.1926864,0.9268916249275208,1.0076,1.2192627,0.486,1.16641,0.72140706,0.92526
2459,3.0,1.6500000000000001,432,-1.4912135720341753,6.0,1.875,1.76376,1.5559126,1.5890628,1.6475694179534912,1.7669,1.7140152,1.783,1.34391,1.4874226000000002,1.65906
2460,4.0,0.6000000000000001,454,-0.664339420598427,1.5,0.7,0.70465,0.6865887,0.8006195,0.6402022838592529,0.789,1.2705432,0.325,0.84093,0.81587607,0.89926
2461,4.0,0.05,11,-0.4938929410376157,6.0,0.55,1.16699,0.7828587,0.8278239,0.5177637338638306,0.32157,0.37799406,0.514,0.4861,0.52863276,1.07628
2462,2.0,1.2000000000000002,35,0.6017972704541762,6.0,1.475,1.28078,1.2259109,1.2665359,1.2243744134902954,0.92075,1.2688068,1.437,0.87494,0.68145066,1.34686
2463,4.0,1.7000000000000002,498,2.130479866878788,10.0,1.875,1.79242,1.7613031,1.7440943,1.629840612411499,1.5654,0.9537748,1.652,1.1966,0.90046597,1.11281
2464,2.0,1.8,654,0.0922749936300428,10.0,1.875,1.83567,1.8538306,1.6873318,1.8449764251708984,1.8233,1.7542086,1.88,1.42053,1.7126951,1.68172
2465,2.0,1.6500000000000001,511,-0.3433663498629595,6.0,1.675,1.72933,1.6837584,1.6691484,1.7906306982040403,1.7475,1.6593996,1.543,1.56432,1.324385,1.61164
2466,3.0,1.4500000000000002,61,1.7557322585809905,1.5,1.275,1.33662,1.2681004,1.1657972,1.415205717086792,1.4279,1.1648868,0.334,1.18758,0.8081594,0.70366
2467,0.0,0.25,59,1.2199846297672332,1.5,0.1,0.26455,0.24221739,0.31909513,0.2604118585586548,0.29935,0.39127433,0.199,1.11858,0.15721677,-0.03475
2468,3.0,1.0,414,-1.5024998286522815,2.0,1.075,1.13361,1.1808298,1.2431766,1.1936805248260498,1.19,1.3048277,0.515,1.67601,1.2940092,1.33418
2469,4.0,0.7500000000000001,576,-1.2380280921222246,6.0,0.7,0.72807,0.75974786,0.68501157,0.6454724669456482,0.59795,1.1276301,0.637,1.0027,1.0153961,1.04125
2470,2.0,1.35,387,-0.32776209426016867,1.0,1.325,1.38242,1.3544948,1.3402325,1.1790916919708252,1.4339,1.397643,0.321,1.59302,0.8253906999999999,1.32414
2471,4.0,0.6000000000000001,576,0.7060752888068552,10.0,0.7,0.64418,0.6872899,0.8177331,0.740440309047699,0.36089,1.290127,0.296,0.89352,0.83370954,0.92504
2472,1.0,0.6000000000000001,735,-0.9595318961109667,6.0,0.55,0.63358,0.5670564,0.5673238,0.650784969329834,1.006,0.4889288,0.659,0.56238,0.8691542999999999,0.64706
2473,1.0,0.25,390,-0.2093285386991439,5.5,0.35,0.2343,0.25082222,0.33219296,0.3206095099449157,0.21411,0.32657683,0.145,0.5,0.5613157,0.34811
2474,2.0,1.1,520,1.4997156179872766,10.0,1.075,0.87327,0.83914,0.99629545,0.8728489279747009,1.1966,1.1424166,0.732,0.76516,1.4411534,1.03846
2475,4.0,0.55,741,-1.9471049531396993,1.0,0.7,0.55842,0.5952524,0.5883881,0.6277176141738892,0.60689,1.1988472,0.498,0.66511,1.0482373,0.86392
2476,1.0,0.9000000000000001,303,-0.8645052574340312,2.0,0.95,0.87503,0.9034679,0.8201278,0.8064528703689575,0.9244,0.7098906,0.237,0.96935,0.7513156999999999,0.90004
2477,2.0,1.8,441,1.3359689352178106,5.5,1.875,1.7624,1.8319407,1.8517041,1.8429726362228396,1.88,1.7516484,1.774,1.94925,1.6557202000000002,1.83921
2478,4.0,1.7500000000000002,577,3.2792648144470857,5.5,1.825,1.78646,1.727775,1.7299494,1.6905710697174072,1.8275,1.0778217,0.352,1.13598,0.99190825,0.79503
2479,2.0,0.2,185,0.6908866308961226,6.0,0.3,0.27698,0.29144716,0.37687835,0.1976949870586395,1.8176,0.3206753,0.265,1.12628,0.17056255,0.1741
2480,3.0,1.7000000000000002,900,1.0026363489504646,10.0,1.675,1.59163,1.6420531,1.401049,1.7534151077270508,1.6957,1.630383,1.643,1.19952,1.6450678,1.45409
2481,4.0,0.5,278,0.5343614850658284,1.5,0.55,0.55238,0.5863624,0.6833222,0.6811230182647705,0.64155,0.9389893,0.487,0.93773,0.82882744,0.8218
2482,0.0,0.6000000000000001,63,-0.7618465128220272,6.0,0.3,0.32555,0.48539624,0.43528834,0.3115908503532409,0.64062,0.7900566,0.317,0.25681,0.6387223000000001,0.71366
2483,2.0,0.8,218,0.09905994185982803,5.5,0.7,0.78506,0.7734645,0.8135744,0.7233197093009949,0.77751,1.2739093,0.793,0.53949,0.8288011999999999,0.59918
2484,4.0,1.1500000000000001,774,0.5342409359812607,1.5,1.075,1.07889,1.1000314,1.106955,1.318633794784546,1.1366,1.0670674,1.107,1.18309,1.1328275,0.88237
2485,2.0,1.0,163,1.361633160214923,1.5,1.0,0.88598,0.8959641,0.902724,0.7290291786193848,0.92998,1.1655986,0.441,0.96071,0.64744854,0.61426
2486,2.0,1.05,245,0.15816356022106312,6.0,1.0,0.88555,0.8051028,0.96992517,0.8213809728622437,0.97081,0.99144936,1.129,1.31895,1.4133896,0.81155
2487,4.0,0.05,401,-1.4175336218200631,5.5,0.1,0.13027,0.15903926,0.22214353,0.2684701979160309,0.47866,0.5229735,0.089,0.5,0.33950186,0.92126
2488,4.0,1.7000000000000002,160,-1.1762389515094942,6.0,1.625,1.31577,1.2619511,1.3668981,1.3052566051483154,0.23223,0.8874455,0.319,1.30291,1.431185,1.07089
2489,4.0,0.35000000000000003,121,-1.0514650080228307,1.0,0.4,0.48217,0.5039239,0.52619886,0.4969980120658874,0.47864,0.7310625,1.193,0.4475,0.8671747,0.85418
2490,4.0,0.5,425,0.49821452656761395,2.0,0.55,0.58982,0.6463126,0.7266743,0.6799674034118652,0.73527,1.1417099,0.514,0.73027,0.6118114,0.95966
2491,2.0,0.6500000000000001,740,-0.9960251376103438,10.0,0.7,0.68803,0.70689696,0.7210003,0.8717277646064758,0.67397,0.7568663,0.668,0.63677,1.524527,0.53437
2492,4.0,1.1,63,-1.7543450210202687,2.0,1.0,1.18028,1.0876249,1.178894,1.4089478254318235,0.80081,1.1310194,0.915,0.83253,1.1003227,1.08769
2493,1.0,1.0,811,2.430153949976538,10.0,0.8,0.72254,0.67410064,0.9088329,0.5533697605133057,1.0173,0.6177672,0.627,0.84058,0.50958,1.12243
2494,3.0,1.9500000000000002,523,0.9542566544612368,1.0,1.725,1.83242,1.5723718,1.6400996,1.7656186819076538,1.7095,1.6013553,1.612,1.83468,1.3906546,1.60785
2495,4.0,1.6,629,-0.100421500144653,1.5,1.375,1.4874,1.3449062,1.422532,1.6201637983322144,1.3937,1.2141991,1.334,1.26334,1.1220685,0.87545
2496,2.0,1.7000000000000002,870,0.8620746646668471,1.5,1.525,1.62412,1.6591285,1.7060539,1.8143912553787231,1.7382,1.6974478,1.557,1.76851,1.3397021,1.6994
2497,4.0,1.7500000000000002,598,2.1785526927145806,10.0,1.725,1.75945,1.6456623,1.7065324,1.822243809700012,1.6143,1.1477938,1.746,1.19739,1.6598577,0.97694
2498,2.0,1.6,634,0.2763912091583655,6.0,1.525,1.54289,1.6072211,1.5693966,1.7246503829956057,1.5725,1.6656946,1.511,1.64164,1.502534,1.62922
2499,2.0,1.2000000000000002,505,1.7037653813383846,6.0,1.075,1.15162,1.071506,1.1831162,1.0092155933380127,1.2006,1.1658998,0.88,1.15223,1.1579863,1.06224
2500,4.0,0.7500000000000001,890,1.0662405578787573,2.0,0.7,0.71071,0.7622703,0.7392429,0.6533374190330505,0.764,1.1813967,0.677,0.68676,0.7341159,0.91018
2501,2.0,1.35,890,2.296327790315289,6.0,1.325,1.35471,1.3985633,1.3027369,1.3591760396957395,1.4455,1.3336846,1.394,1.39037,1.1588753,1.29588
2502,1.0,0.25,998,0.7253882790398736,6.0,0.25,0.20891,0.2945977,0.33219296,0.2323524057865142,0.95508,0.35558832,0.293,0.69089,0.7664234000000001,0.75267
2503,2.0,1.4500000000000002,68,1.1264570195349324,1.5,1.075,0.92956,1.0436801,1.1021217,1.099379301071167,1.099,0.86452013,1.231,0.83193,0.7529931,1.10393
2504,1.0,0.3,200,0.42665651686693146,10.0,0.25,0.35554,0.3807648,0.33219296,0.3203107416629791,0.41259,0.33339083,0.274,1.70763,0.7086315,0.9525
2505,0.0,0.5,859,0.04692449541090926,1.5,0.5,0.50215,0.52796763,0.45947766,0.5348756909370422,0.6739,0.81118894,0.556,0.47145,0.74043036,0.65763
2506,3.0,1.5000000000000002,635,1.2759027453676117,10.0,1.675,1.7033,1.7336065,1.6978854,1.808327794075012,1.7121,1.6526818,1.501,1.48667,1.0219667,1.65921
2507,2.0,0.25,445,1.4168827141924902,5.5,0.3,0.30538,0.36461943,0.30793828,0.2686399519443512,0.30563,0.3902769,0.469,0.7391,0.5283901999999999,0.26891
2508,2.0,1.4500000000000002,463,-0.31075755811833244,5.5,1.525,1.55557,1.563075,1.5270847,1.5399378538131714,1.5483,1.5139954,1.463,1.48745,1.5966778,1.53243
2509,0.0,0.35000000000000003,737,0.6230853521477433,2.0,0.5,0.62756,0.6133917,0.49204844,0.6391883492469788,0.43751,0.58543897,0.693,0.74096,0.2838659,0.67395
2510,4.0,0.8,882,-0.99152477717212,6.0,0.75,0.78816,0.769948,0.8066577,0.6745012998580933,0.83836,1.0615222,0.886,0.81505,1.1867133,0.97287
2511,3.0,1.05,168,-0.8324342324458763,6.0,1.675,1.40304,1.4711394,1.4311627,1.5491880178451538,1.5757,1.5899572,1.33,1.31368,1.2503955,1.45774
2512,4.0,0.3,384,0.6491436983382507,1.5,0.1,0.2151,0.31384447,0.22505367,0.2590695321559906,0.25848,0.6102516,0.151,0.43737,0.604626,0.73301
2513,1.0,0.05,396,-0.14773265529478796,5.5,0.1,0.246,0.23257051,0.33219296,0.2374842464923858,0.9389,0.3089018,0.294,0.83041,0.3609927,0.99627
2514,2.0,1.85,965,0.9666258439188468,5.5,1.875,1.86932,1.8388938,1.8001356,1.831828594207764,1.8905,1.7465346,1.624,1.63486,1.6735799,1.76408
2515,2.0,1.9000000000000001,712,1.303755111072724,2.0,1.725,1.81487,1.810849,1.7833443,1.8359016180038448,1.7849,1.7794857,1.862,1.84374,1.7289099,1.82108
2516,0.0,1.0,743,-0.06490591054516683,1.5,0.95,0.91192,0.91810614,0.87216973,0.9153229594230652,0.96522,0.97543573,0.876,0.59934,0.57386714,0.5846
2517,4.0,1.05,908,1.5955756397893202,1.5,1.125,0.78062,0.8081518,1.0226461,0.9335529208183287,1.3271,1.1327853,0.981,1.11619,1.098533,0.96167
2518,4.0,1.9000000000000001,120,-0.9488862670293516,10.0,1.925,1.61485,1.7755508,1.4646586,1.7181366682052612,1.8118,0.7316078,0.308,1.6456,1.6971225,0.74912
2519,2.0,1.4000000000000001,908,-2.0259436903630013,1.0,1.325,1.36286,1.4233112,1.243964,1.2198114395141602,1.0318,1.2923377,1.491,1.38085,1.2103393,1.24208
2520,2.0,0.4,52,0.10890856002551302,10.0,1.075,0.74885,0.7482828,0.8710396,0.4838853180408478,0.8363,1.0278682,0.955,1.14545,1.5236298,0.51218
2521,2.0,1.4500000000000002,412,1.0823280767044012,10.0,1.475,1.40136,1.4643401,1.4181702,1.612923264503479,1.5299,1.5445695,1.533,1.27948,1.3025571000000002,1.4133
2522,0.0,0.5,382,-0.28743282357704114,2.0,0.3,0.47511,0.41912737,0.33219296,0.4452402591705322,0.53079,0.3412388,0.383,0.28138,0.533265,0.52545
2523,3.0,1.85,766,-0.6512333682864455,2.0,1.925,1.93615,1.9341258,1.8027483,1.851111650466919,1.9977,1.8736467,1.929,1.67088,1.7213851000000002,1.87813
2524,4.0,1.4000000000000001,275,-0.3200958964778694,5.5,1.325,1.27934,1.2279087,1.4965898,1.373883605003357,1.4866,0.8187226,1.031,0.6146,0.65505594,0.47084
2525,0.0,0.6500000000000001,186,-1.2332508508761686,5.5,0.55,0.52155,0.7687234,0.4500475,0.4835401773452759,0.45367,0.3932771,0.377,0.39018,0.9292214,0.95458
2526,0.0,0.4,408,-0.7173721849798159,10.0,0.4,0.46698,0.49212402,0.577603,0.5295968651771545,0.38489,0.4876793,0.509,0.88557,0.48502585,1.02934
2527,3.0,1.9000000000000001,335,-0.5310088187644562,6.0,1.825,1.81917,1.732417,1.7842361,1.7429169416427612,1.6688,1.7662361,1.727,1.80283,1.7022096999999998,1.71277
2528,1.0,0.3,670,-0.97385468010309,10.0,0.3,0.46374,0.34494075,0.33219296,0.3821274042129516,0.79852,0.3297944,0.33,0.72222,0.45314386,0.78297
2529,0.0,0.05,967,0.7907940172987727,5.5,1.075,0.92508,0.84761703,0.98309743,0.6698766946792603,1.1006,1.1036777,0.944,0.86594,1.1520437,0.83847
2530,2.0,1.2500000000000002,192,-0.8377683225946714,1.0,1.325,1.4404,1.2888905,1.446255,1.3607702255249023,1.5872,1.3627235,0.403,1.61517,0.82519644,1.24411
2531,4.0,1.4000000000000001,765,-0.5577332769609968,6.0,1.475,1.39347,1.3970116,1.3259033,1.4919838905334473,1.3648,1.0568912,1.26,1.10865,1.0068929,1.02356
