,model1,model2,alpha1,alpha2,change_point,eduN_cp,eduN_m1,eduN_a1,eduN_m2,eduN_a2,BIT_cp,BIT_m1,BIT_a1,BIT_m2,BIT_a2
5254,4.0,1.0,1.1,0.3,47.0,48.609429999999996,2.0,1.12452,1.0,0.4348,39.0,0.0,0.74185,0.0,0.45109
5255,1.0,4.0,0.3,1.0,97.0,97.0976,1.0,0.48498,4.0,0.8203299999999999,81.0,0.0,0.45571999999999996,0.0,0.38039
5256,4.0,0.0,1.85,0.25,18.0,16.45789,4.0,0.93068,1.0,0.32619000000000004,17.0,4.0,1.4088,4.0,1.4311
5257,1.0,3.0,1.0,1.9,116.0,104.55794,1.0,0.69743,2.0,1.2086,116.0,0.0,0.11354000000000002,2.0,1.5568
5258,1.0,1.0,0.15,0.05,145.0,145.23181,1.0,0.34893,1.0,0.37998000000000004,4.0,1.0,0.7880699999999999,0.0,0.33121
5259,4.0,2.0,1.4,1.9,80.0,57.9715,4.0,0.9813,2.0,1.69173,80.0,4.0,1.3358,2.0,1.8158
5260,4.0,2.0,0.25,1.25,95.0,116.47745,4.0,0.56462,2.0,1.31146,95.0,4.0,0.56101,2.0,1.3807
5261,2.0,2.0,0.9,0.35,144.0,144.14999,4.0,0.914,0.0,0.5855199999999999,144.0,2.0,0.83215,2.0,0.48923999999999995
5262,4.0,1.0,1.65,0.15,84.0,88.28124,2.0,0.78278,1.0,0.52146,111.0,0.0,0.4387,1.0,0.5931
5263,3.0,3.0,1.45,1.7,30.0,26.08138,3.0,0.96752,3.0,1.3739,30.0,3.0,1.2983,3.0,1.2983
5264,3.0,4.0,1.7,1.2,98.0,94.38002,2.0,1.6525299999999998,2.0,1.0739299999999998,98.0,3.0,1.5746,1.0,0.61464
5265,4.0,2.0,0.5,0.25,97.0,97.4657,4.0,0.5444,2.0,0.47125,97.0,4.0,0.56738,1.0,0.56199
5266,3.0,0.0,1.55,0.8,155.0,152.23283,2.0,1.5921100000000001,2.0,0.6814600000000001,155.0,3.0,1.5692,1.0,0.6573100000000001
5267,1.0,2.0,0.45,1.65,76.0,76.9665,1.0,0.60746,2.0,1.3843299999999998,76.0,0.0,0.19404000000000002,2.0,1.6274
5268,4.0,2.0,1.1,1.95,194.0,132.34711000000001,2.0,0.8977799999999999,3.0,1.1929299999999998,194.0,4.0,1.0844,2.0,1.9306
5269,1.0,2.0,0.45,1.05,56.0,53.45989,1.0,0.7670399999999999,4.0,0.79874,34.0,1.0,0.32411999999999996,4.0,0.57521
5270,4.0,1.0,1.4,0.9,146.0,146.16506,4.0,1.14911,1.0,0.70135,146.0,3.0,0.74887,3.0,0.74887
5271,3.0,1.0,1.7,0.5,144.0,147.26703999999998,2.0,1.77698,1.0,0.76999,142.0,3.0,1.8261,0.0,0.38463
5272,1.0,4.0,0.35,1.35,114.0,117.61692,1.0,0.7109,4.0,0.93825,114.0,1.0,0.4125,2.0,0.94795
5273,0.0,2.0,0.4,1.2,4.0,9.74832,0.0,0.6087600000000001,2.0,1.10359,3.0,4.0,0.43798000000000004,2.0,1.3289
5274,3.0,4.0,1.0,0.7,19.0,22.41824,0.0,0.92337,4.0,0.81645,19.0,2.0,0.9046700000000001,4.0,0.72993
5275,3.0,1.0,1.95,0.8,15.0,17.68433,3.0,0.9974200000000001,1.0,0.74268,152.0,3.0,1.1718,1.0,0.19186
5276,0.0,1.0,0.9,0.75,23.0,24.40964,1.0,0.9764700000000001,1.0,0.74173,57.0,3.0,0.9142899999999999,1.0,0.63505
5277,0.0,4.0,0.2,0.15,2.0,8.55301,4.0,0.60035,4.0,0.60512,184.0,4.0,0.31011,4.0,0.68323
5278,2.0,3.0,1.7,1.1,14.0,11.00259,2.0,1.20561,2.0,1.03162,14.0,2.0,1.7826,2.0,1.3384
5279,4.0,1.0,1.95,0.45,92.0,89.37037,4.0,1.23838,1.0,0.47748999999999997,92.0,4.0,1.5726,0.0,0.52828
5280,1.0,3.0,0.1,1.45,188.0,187.21786,1.0,0.2212,4.0,1.2373100000000001,188.0,1.0,0.15424000000000002,2.0,0.93504
5281,2.0,1.0,0.6,0.15,159.0,158.99928,2.0,0.6804399999999999,1.0,0.47702,159.0,2.0,0.56711,1.0,0.2263
5282,2.0,4.0,1.85,1.15,50.0,42.52988,2.0,1.40772,0.0,1.06695,50.0,2.0,1.8880000000000001,4.0,0.9491
5283,1.0,0.0,0.65,0.45,8.0,70.70734,1.0,0.5798399999999999,0.0,0.7662800000000001,10.0,1.0,0.73512,1.0,0.9688200000000001
5284,0.0,3.0,0.35,1.0,168.0,166.85215,1.0,0.7995399999999999,4.0,1.02329,168.0,1.0,0.98572,2.0,1.3268
5285,2.0,1.0,0.2,0.75,47.0,54.659580000000005,2.0,0.72726,1.0,0.33652,47.0,1.0,0.48244,0.0,0.45308000000000004
5286,0.0,2.0,1.0,0.6,18.0,14.8923,4.0,0.6321399999999999,2.0,0.7056100000000001,18.0,4.0,0.51663,2.0,0.7301
5287,2.0,0.0,0.7,0.85,15.0,135.46125,0.0,0.8495799999999999,0.0,1.00342,15.0,3.0,0.99654,3.0,0.99654
5288,3.0,1.0,1.5,0.4,165.0,157.69797,2.0,1.66255,1.0,0.58807,165.0,3.0,1.4614,1.0,0.22346
5289,0.0,0.0,1.0,0.35,121.0,88.03055,0.0,0.62435,1.0,0.55305,121.0,0.0,0.47081999999999996,0.0,0.28396
5290,0.0,4.0,0.8,1.8,69.0,71.11039,0.0,0.55579,4.0,1.07185,69.0,0.0,0.52241,4.0,1.1573
5291,3.0,0.0,1.0,0.4,40.0,48.666309999999996,2.0,1.07407,1.0,0.35559,55.0,4.0,0.9167,0.0,0.29093
5292,2.0,2.0,0.2,1.3,159.0,159.40788999999998,2.0,0.36505,4.0,1.21091,159.0,2.0,0.3136,2.0,1.6133
5293,2.0,1.0,0.95,0.5,155.0,156.71939,2.0,0.9012899999999999,1.0,0.45165,155.0,2.0,1.0978,0.0,0.19635
5294,1.0,2.0,0.95,0.6,83.0,83.08439,1.0,0.55699,2.0,0.66824,83.0,1.0,0.5636399999999999,2.0,0.52435
5295,1.0,1.0,0.25,0.4,199.0,115.24348,1.0,0.52958,1.0,0.52852,46.0,0.0,0.17599,1.0,0.40378000000000003
5296,1.0,0.0,0.7,1.0,71.0,65.8612,1.0,0.61995,1.0,0.72633,71.0,0.0,0.31709,0.0,0.27864
5297,3.0,1.0,1.8,0.55,116.0,116.50947,2.0,1.4876,1.0,0.3955,116.0,3.0,1.7246,0.0,0.20646
5298,2.0,4.0,1.7,1.2,103.0,88.26151999999999,2.0,1.45189,4.0,0.92089,103.0,2.0,1.6073,1.0,0.9306
5299,4.0,2.0,1.45,1.75,101.0,100.05745999999999,2.0,1.19755,2.0,1.48884,101.0,4.0,1.4639,2.0,1.6836
5300,1.0,2.0,0.9,0.65,110.0,115.39652,1.0,0.64348,4.0,0.94699,110.0,0.0,0.36735999999999996,2.0,0.94106
5301,2.0,0.0,1.5,0.85,138.0,138.80523,2.0,1.31869,1.0,0.5322600000000001,138.0,2.0,1.5233,0.0,0.61487
5302,1.0,2.0,0.9,1.95,153.0,151.91523999999998,1.0,0.69997,2.0,1.62493,99.0,3.0,1.9012,3.0,1.9012
5303,0.0,4.0,0.65,1.65,83.0,88.07095,0.0,0.5242,4.0,0.86574,83.0,0.0,0.37437,4.0,1.0965
5304,1.0,0.0,0.05,0.7,166.0,165.08737,1.0,0.23543000000000003,4.0,0.8274600000000001,166.0,1.0,0.15037999999999999,4.0,0.89338
5305,2.0,2.0,0.55,1.8,15.0,19.41093,0.0,0.85165,2.0,1.74596,15.0,1.0,0.64657,2.0,1.7614
5306,4.0,0.0,0.85,0.85,129.0,130.53375,2.0,0.9342799999999999,4.0,0.79953,129.0,2.0,0.88161,2.0,1.256
5307,3.0,0.0,1.55,0.3,146.0,96.83133000000001,2.0,1.10389,2.0,0.61445,146.0,2.0,1.5266,0.0,0.46863
5308,4.0,4.0,0.95,1.5,37.0,80.43997,2.0,0.8467899999999999,4.0,1.23736,37.0,2.0,1.3084,4.0,1.321
5309,0.0,4.0,0.6,1.55,119.0,109.48876000000001,0.0,0.738,4.0,1.00417,119.0,1.0,0.9491,4.0,1.1716
5310,4.0,3.0,0.5,1.25,51.0,35.741890000000005,0.0,0.7884399999999999,2.0,1.51044,51.0,3.0,1.4119,3.0,1.4119
5311,3.0,3.0,1.1,1.25,113.0,131.09366,3.0,1.2344899999999999,2.0,1.27122,112.0,2.0,1.5082,2.0,1.5007
5312,1.0,3.0,0.8,1.5,170.0,171.79758999999999,1.0,0.73837,2.0,1.25831,25.0,4.0,1.6469,1.0,0.96201
5313,4.0,1.0,0.8,0.45,169.0,170.1985,4.0,0.66225,1.0,0.4301,169.0,1.0,0.7713399999999999,1.0,0.26859
5314,1.0,3.0,0.2,1.75,120.0,123.72743,1.0,0.50742,3.0,1.36575,120.0,1.0,0.35963,2.0,1.607
5315,2.0,1.0,1.55,0.65,77.0,74.26366999999999,2.0,1.31894,1.0,0.37925,78.0,2.0,1.6072,4.0,1.8543
5316,1.0,2.0,0.25,0.7,177.0,179.29437,1.0,0.26386,2.0,0.6752600000000001,177.0,2.0,0.09729700000000001,0.0,0.6342300000000001
5317,1.0,0.0,0.4,0.85,147.0,155.25305,1.0,0.5487,4.0,0.75877,147.0,0.0,0.66862,0.0,0.50535
5318,2.0,0.0,1.55,0.7,144.0,143.06739,2.0,1.5055399999999999,0.0,0.8265600000000001,145.0,2.0,1.6058,4.0,0.56134
5319,4.0,1.0,1.55,0.25,178.0,179.96496000000002,4.0,1.4071,1.0,0.5341600000000001,178.0,4.0,1.5377,0.0,0.19077
5320,2.0,3.0,1.65,1.35,35.0,127.14898000000001,2.0,1.7026700000000001,3.0,1.5094100000000001,35.0,3.0,1.459,3.0,1.459
5321,4.0,1.0,1.25,0.75,171.0,170.77427,4.0,1.0165899999999999,1.0,0.55086,170.0,4.0,1.3224,0.0,0.68662
5322,1.0,1.0,0.05,0.95,64.0,65.99054,1.0,0.40862,1.0,0.57406,66.0,1.0,0.61795,0.0,0.39459
5323,3.0,4.0,1.15,1.6,7.0,7.54887,0.0,0.8018,4.0,1.11093,7.0,2.0,0.9275100000000001,4.0,1.3383
5324,3.0,2.0,1.95,0.8,68.0,68.00527,3.0,1.1627,4.0,0.5822,68.0,2.0,1.4883,2.0,0.94179
5325,4.0,3.0,0.25,1.2,56.0,57.38284,0.0,0.72926,2.0,1.06154,56.0,4.0,0.6008100000000001,2.0,1.3872
5326,3.0,4.0,1.15,1.1,179.0,142.24008999999998,3.0,1.64488,2.0,1.04513,63.0,3.0,1.2394,3.0,1.2394
5327,2.0,2.0,0.35,0.6,41.0,80.94414,2.0,0.64549,2.0,0.65997,2.0,1.0,0.7834300000000001,2.0,0.47186000000000006
5328,3.0,0.0,1.3,0.25,150.0,152.0843,2.0,1.13231,0.0,0.9500799999999999,181.0,2.0,1.2770000000000001,4.0,0.68103
5329,1.0,0.0,0.25,0.55,19.0,20.30807,4.0,0.76683,0.0,0.52518,27.0,0.0,0.40028,0.0,0.23131
5330,3.0,4.0,2.0,2.0,115.0,114.57403000000001,3.0,1.8919,2.0,0.92771,115.0,3.0,1.9629,4.0,1.4043
5331,4.0,2.0,0.35,1.3,157.0,154.46948,4.0,0.55505,4.0,0.83541,150.0,4.0,0.54037,2.0,1.2582
5332,3.0,3.0,1.05,2.0,46.0,45.52592,3.0,0.7624,3.0,1.8873,47.0,3.0,0.79,3.0,1.99
5333,3.0,4.0,1.45,1.75,104.0,97.23066999999999,3.0,1.24465,4.0,0.94934,104.0,3.0,1.4333,0.0,0.34079
5334,1.0,1.0,0.15,0.25,72.0,73.13486,1.0,0.26955,1.0,0.35445,72.0,1.0,0.19716,0.0,0.19050999999999998
5335,2.0,0.0,1.05,0.65,56.0,58.8351,2.0,0.9158700000000001,0.0,0.60518,57.0,1.0,0.90609,1.0,0.97378
5336,2.0,1.0,0.45,0.05,43.0,48.39633,2.0,0.70082,1.0,0.32711999999999997,43.0,0.0,0.59842,0.0,0.1788
5337,2.0,3.0,1.7,1.35,137.0,136.02477,2.0,1.6411200000000001,4.0,0.92685,137.0,3.0,1.4954,2.0,1.1583
5338,2.0,2.0,1.4,0.8,65.0,65.35478,2.0,1.2343899999999999,2.0,0.69995,65.0,2.0,1.3695,2.0,0.69491
5339,4.0,0.0,1.4,0.3,176.0,177.49294,4.0,1.00796,0.0,0.58644,176.0,4.0,1.3482,2.0,0.19565
5340,0.0,3.0,0.1,1.2,49.0,38.779,0.0,0.7520600000000001,2.0,1.38191,49.0,0.0,0.6284,2.0,1.4458
5341,3.0,4.0,1.3,0.9,73.0,59.13984,3.0,1.5715700000000001,4.0,0.8860299999999999,73.0,2.0,1.7693,4.0,0.87576
5342,4.0,4.0,0.65,1.7,117.0,51.07772,2.0,0.8491799999999999,4.0,1.02245,1.0,2.0,0.74217,1.0,0.89105
5343,4.0,2.0,0.55,0.4,85.0,86.47795,4.0,0.92191,2.0,0.53604,86.0,4.0,0.8185,2.0,0.48896000000000006
5344,4.0,2.0,0.5,1.25,112.0,118.10779,4.0,0.6075699999999999,4.0,1.1902,112.0,4.0,0.5473100000000001,2.0,1.1727
5345,2.0,3.0,0.5,1.65,167.0,162.52766,2.0,0.6311899999999999,0.0,1.13109,167.0,2.0,0.6414300000000001,2.0,1.6358
5346,1.0,1.0,0.35,0.25,40.0,32.11419,1.0,0.57098,1.0,0.38861999999999997,40.0,1.0,0.47434,1.0,0.17502
5347,4.0,2.0,1.05,0.95,193.0,102.82701999999999,4.0,0.9052,4.0,0.8255100000000001,2.0,0.0,0.72297,1.0,0.9588200000000001
5348,0.0,4.0,0.05,1.55,122.0,158.31925,4.0,1.07921,4.0,1.18731,122.0,1.0,0.92869,2.0,1.1151
5349,0.0,4.0,0.1,1.35,10.0,72.40417,0.0,0.9078200000000001,4.0,1.03294,10.0,0.0,0.70997,4.0,1.1927
5350,0.0,1.0,0.25,0.65,144.0,107.34109,0.0,0.48221,1.0,0.74707,188.0,3.0,0.9562,0.0,0.85865
5351,4.0,4.0,1.6,0.45,23.0,26.759240000000002,4.0,0.98129,4.0,0.75347,60.0,4.0,1.7249,4.0,0.88428
5352,1.0,4.0,0.75,1.6,35.0,29.93378,1.0,0.60493,4.0,1.28155,28.0,4.0,0.52047,2.0,1.1046
5353,0.0,3.0,0.8,1.7,32.0,33.97417,4.0,0.9025700000000001,2.0,1.23547,32.0,1.0,0.9245200000000001,2.0,1.6598
5354,2.0,0.0,1.25,0.5,43.0,91.05096,0.0,1.0757299999999999,0.0,0.8375299999999999,43.0,2.0,1.3522,4.0,0.74305
5355,4.0,2.0,1.05,0.75,116.0,124.58498999999999,2.0,0.93947,2.0,0.63942,116.0,2.0,1.1998,2.0,0.55909
5356,2.0,2.0,1.7,1.4,81.0,78.34513000000001,2.0,1.43631,2.0,1.0446799999999998,83.0,2.0,1.6175,1.0,0.9360799999999999
5357,3.0,0.0,1.4,0.3,114.0,111.39075,2.0,1.44929,4.0,0.8603799999999999,114.0,2.0,1.5813,4.0,1.3598
5358,4.0,0.0,0.5,0.5,74.0,33.52047,4.0,0.63674,0.0,0.88055,74.0,4.0,0.48935,4.0,0.97511
5359,3.0,4.0,1.1,1.6,112.0,109.78092,3.0,1.29986,4.0,0.9291200000000001,112.0,2.0,1.3848,2.0,1.026
5360,0.0,0.0,0.05,0.9,168.0,172.99106,0.0,0.9242100000000001,4.0,0.80861,167.0,1.0,0.98113,2.0,0.74352
5361,1.0,1.0,0.2,0.65,25.0,18.645529999999997,1.0,0.6695800000000001,1.0,0.36365,27.0,1.0,0.6120399999999999,0.0,0.26466999999999996
5362,2.0,0.0,0.4,0.9,163.0,161.86952,2.0,0.48727,4.0,0.9296700000000001,163.0,2.0,0.46991000000000005,2.0,0.8405100000000001
5363,4.0,1.0,0.5,0.65,1.0,18.83211,1.0,0.69257,1.0,0.5038,15.0,0.0,0.40210999999999997,0.0,0.75034
5364,4.0,0.0,0.55,0.05,103.0,93.23674,4.0,0.78156,4.0,0.9154899999999999,103.0,4.0,0.86462,4.0,0.9916299999999999
5365,4.0,2.0,1.85,1.35,87.0,81.5287,4.0,1.17882,2.0,1.06532,87.0,4.0,1.7469,2.0,1.3488
5366,3.0,4.0,1.4,0.9,64.0,64.52232,2.0,1.28701,4.0,1.08964,61.0,2.0,1.5330000000000001,2.0,1.0053
5367,0.0,1.0,0.65,0.05,161.0,120.32598,0.0,0.67397,1.0,0.53014,161.0,3.0,0.52962,1.0,0.20731
5368,4.0,0.0,0.65,0.5,156.0,156.13728,2.0,0.68599,0.0,0.69609,157.0,2.0,0.79961,1.0,0.7446699999999999
5369,4.0,4.0,0.2,0.6,39.0,40.07077,4.0,0.62532,4.0,0.68635,39.0,4.0,0.52652,2.0,1.0729
5370,3.0,4.0,1.6,1.85,82.0,69.21717,3.0,1.59552,4.0,1.12883,82.0,3.0,1.3505,4.0,1.1699
5371,3.0,2.0,1.0,0.15,57.0,57.764,2.0,1.39511,2.0,0.30361,57.0,2.0,1.7401,2.0,0.15217
5372,4.0,2.0,0.15,0.95,150.0,147.09544,4.0,0.32163,4.0,0.81366,150.0,4.0,0.36052,4.0,1.2366
5373,4.0,2.0,1.3,1.25,192.0,190.1559,2.0,0.85208,4.0,0.81639,194.0,2.0,0.86051,2.0,0.8239
5374,0.0,3.0,0.35,1.95,190.0,188.19298,0.0,0.49283000000000005,3.0,1.53944,190.0,4.0,0.32798,2.0,1.9741
5375,2.0,2.0,1.55,1.9,22.0,18.40179,2.0,0.9972799999999999,2.0,1.64858,198.0,2.0,1.6959,2.0,0.79709
5376,2.0,0.0,0.95,0.9,195.0,194.62846000000002,2.0,0.8898799999999999,4.0,0.61949,195.0,2.0,0.84435,1.0,0.38779
5377,0.0,4.0,0.5,1.3,165.0,125.30065,0.0,0.59254,4.0,0.80381,165.0,3.0,0.8314600000000001,0.0,0.77937
5378,4.0,1.0,1.65,0.4,197.0,68.06934,4.0,1.25758,4.0,0.9985200000000001,197.0,4.0,1.5686,1.0,0.67532
5379,1.0,1.0,0.55,0.8,122.0,140.03298,1.0,0.66437,1.0,0.8649100000000001,122.0,3.0,1.0371,3.0,1.0371
5380,2.0,2.0,1.35,1.65,73.0,77.37955,4.0,0.9895700000000001,2.0,1.48102,73.0,1.0,0.99418,2.0,1.5826
5381,2.0,1.0,1.2,0.95,172.0,168.66461,2.0,1.06758,1.0,0.44688,172.0,2.0,1.3192,1.0,0.26265
5382,4.0,4.0,1.85,1.7,163.0,102.68048,4.0,1.41127,4.0,0.9100299999999999,163.0,4.0,1.6466,4.0,1.1618
5383,4.0,0.0,0.15,0.6,154.0,153.14504,4.0,0.56722,4.0,0.90089,154.0,4.0,0.29786999999999997,1.0,0.92263
5384,0.0,1.0,0.6,0.9,24.0,27.305,0.0,0.82785,1.0,0.5796600000000001,45.0,0.0,0.90628,0.0,0.39596
5385,0.0,1.0,0.1,0.05,177.0,177.64819,0.0,0.8011199999999999,1.0,0.56192,177.0,3.0,0.8468100000000001,1.0,0.2085
5386,0.0,2.0,0.5,1.75,156.0,155.87159,0.0,0.6466,2.0,1.6067,156.0,0.0,0.58715,2.0,1.7302
5387,4.0,3.0,1.9,1.65,102.0,114.96308,4.0,1.24515,2.0,1.6034,102.0,3.0,1.4478,3.0,1.4478
5388,0.0,2.0,0.55,0.9,17.0,15.36728,0.0,0.83796,2.0,0.7601,17.0,0.0,0.71783,2.0,0.9656600000000001
5389,4.0,2.0,1.9,1.45,60.0,50.404959999999996,4.0,1.02397,2.0,1.24956,60.0,4.0,1.3705,2.0,1.4716
5390,2.0,2.0,1.35,0.55,127.0,125.36978,2.0,1.26282,4.0,0.75703,127.0,2.0,1.4713,4.0,0.8785200000000001
5391,4.0,3.0,0.4,1.75,114.0,107.4475,4.0,0.71786,3.0,1.16654,114.0,0.0,0.45328,2.0,1.4282
5392,4.0,4.0,0.25,1.65,178.0,120.01048,4.0,0.41035,4.0,0.9515399999999999,178.0,4.0,0.24044000000000001,2.0,1.645
5393,2.0,2.0,0.7,0.45,22.0,26.239320000000003,1.0,0.6992,2.0,0.48699,22.0,2.0,0.84957,2.0,0.38574
5394,2.0,2.0,1.1,0.8,124.0,115.13333,4.0,0.99634,4.0,0.7472,124.0,2.0,1.3430000000000002,2.0,0.9484100000000001
5395,4.0,1.0,1.95,0.85,177.0,178.81468,4.0,1.3132700000000002,1.0,0.54999,177.0,4.0,1.6104,4.0,0.81676
5396,0.0,3.0,0.05,1.2,84.0,73.58168,0.0,0.7882899999999999,2.0,1.2762200000000001,83.0,2.0,1.0444,2.0,1.5324
5397,3.0,4.0,1.65,1.15,53.0,50.6551,3.0,1.4257799999999998,4.0,0.9189,53.0,2.0,1.6532,2.0,1.0363
5398,0.0,0.0,0.2,0.75,178.0,178.63655,0.0,0.87397,1.0,0.5424399999999999,178.0,3.0,0.816,1.0,0.2086
5399,3.0,1.0,1.9,0.75,83.0,82.16209,3.0,1.60061,1.0,0.40447,83.0,3.0,1.3934,0.0,0.18059
5400,0.0,1.0,0.2,0.65,162.0,164.39508,0.0,0.5506300000000001,1.0,0.40298,162.0,0.0,0.47808,0.0,0.2416
5401,1.0,3.0,0.15,1.95,46.0,43.00898,0.0,0.44055,3.0,1.65805,46.0,3.0,1.7758,3.0,1.7758
5402,2.0,2.0,1.4,0.75,134.0,133.98351,2.0,1.0530700000000002,0.0,0.69215,134.0,2.0,1.3398,1.0,0.69413
5403,4.0,1.0,0.8,1.0,121.0,121.55561999999999,4.0,0.6160399999999999,1.0,0.74275,121.0,4.0,0.64086,1.0,0.69835
5404,0.0,1.0,0.8,0.1,47.0,48.684,4.0,0.5879300000000001,1.0,0.31709,47.0,4.0,0.51227,1.0,0.17207999999999998
5405,3.0,3.0,1.5,1.95,133.0,132.47179,2.0,1.1708399999999999,3.0,1.74512,133.0,2.0,1.3585,2.0,1.8444
5406,2.0,2.0,0.55,1.5,99.0,94.37775,2.0,0.79724,2.0,1.55039,99.0,2.0,0.73797,2.0,1.5519999999999998
5407,2.0,4.0,1.9,0.45,140.0,141.79464,2.0,1.53055,2.0,0.9425899999999999,140.0,2.0,1.7135,2.0,1.0494
5408,4.0,3.0,1.0,1.65,72.0,73.68339,0.0,0.97004,2.0,1.45854,72.0,3.0,1.536,3.0,1.536
5409,3.0,3.0,1.3,1.0,157.0,150.91377,2.0,1.49011,4.0,0.9918,156.0,3.0,1.2373,2.0,1.2392
5410,3.0,2.0,1.65,0.35,185.0,186.04854,2.0,1.68147,3.0,0.77659,185.0,3.0,1.6780000000000002,0.0,0.34502
5411,4.0,0.0,1.55,0.75,52.0,65.18881,4.0,0.9361200000000001,0.0,0.72542,63.0,2.0,0.88365,4.0,0.41428000000000004
5412,3.0,1.0,1.6,0.55,118.0,115.9301,3.0,1.6294799999999998,1.0,0.37956999999999996,116.0,3.0,1.4786,0.0,0.23681
5413,3.0,1.0,2.0,0.7,64.0,64.3022,3.0,1.20082,1.0,0.62293,64.0,3.0,0.8232799999999999,3.0,0.8232799999999999
5414,2.0,0.0,0.7,0.2,79.0,79.56884000000001,2.0,0.67125,1.0,0.37488,79.0,1.0,0.64371,2.0,0.13416
5415,2.0,4.0,1.35,0.7,27.0,29.59082,0.0,0.92922,4.0,0.7017,27.0,2.0,1.0857,1.0,0.93306
5416,1.0,1.0,0.85,0.3,181.0,125.26253,1.0,0.69003,1.0,0.58198,181.0,1.0,0.70239,4.0,1.8395
5417,1.0,2.0,0.05,0.95,68.0,73.05451,1.0,0.27036,4.0,0.82768,69.0,1.0,0.16327,2.0,0.9031799999999999
5418,0.0,2.0,0.6,0.85,110.0,90.00368,0.0,0.91227,4.0,0.81913,107.0,2.0,0.94386,0.0,0.69697
5419,2.0,2.0,1.8,1.95,63.0,61.0953,2.0,1.3260299999999998,2.0,1.83443,63.0,2.0,1.7641,2.0,1.9573
5420,2.0,2.0,1.0,1.3,2.0,71.79371,0.0,0.70641,2.0,1.05633,2.0,1.0,0.63808,2.0,1.3208
5421,3.0,4.0,1.3,1.3,171.0,168.24823,4.0,1.0552700000000002,4.0,0.9386399999999999,171.0,2.0,0.9416399999999999,4.0,1.1266
5422,0.0,4.0,1.0,0.2,139.0,100.48940999999999,0.0,0.9676100000000001,4.0,0.6662899999999999,138.0,0.0,0.33191,2.0,0.91358
5423,2.0,3.0,1.25,1.1,162.0,161.0234,2.0,1.19411,4.0,1.0388600000000001,162.0,2.0,1.1712,2.0,1.4122
5424,4.0,0.0,0.8,0.9,73.0,88.004,4.0,0.591,4.0,0.78169,72.0,4.0,0.7023199999999999,1.0,0.96939
5425,4.0,2.0,0.9,0.4,75.0,74.20411,2.0,0.98866,2.0,0.40519,75.0,2.0,1.3075,2.0,0.26621
5426,4.0,1.0,0.65,0.2,88.0,85.39163,4.0,0.70878,1.0,0.34417,88.0,4.0,0.80767,0.0,0.17445
5427,3.0,3.0,1.75,1.55,68.0,98.82273,3.0,1.7399,3.0,1.66783,68.0,3.0,1.7408,3.0,1.7408
5428,0.0,4.0,0.15,0.25,162.0,163.34528999999998,0.0,0.46371,0.0,0.8044899999999999,162.0,3.0,0.28802,0.0,0.6159899999999999
5429,2.0,4.0,0.8,1.1,26.0,22.81053,4.0,0.93724,4.0,0.86044,28.0,0.0,0.80781,4.0,1.119
5430,1.0,4.0,0.55,0.3,40.0,40.66975,1.0,0.42317,4.0,0.68871,40.0,1.0,0.19677999999999998,4.0,0.72373
5431,2.0,1.0,0.7,0.05,7.0,6.9436100000000005,1.0,0.64285,1.0,0.3804,9.0,1.0,0.7845,2.0,0.069583
5432,2.0,2.0,0.85,0.8,97.0,95.09322,4.0,1.10341,4.0,0.8425600000000001,97.0,4.0,1.0712,2.0,0.79856
5433,3.0,4.0,1.25,1.6,24.0,24.20722,4.0,1.29039,4.0,1.12378,26.0,2.0,1.7827,4.0,1.2089
5434,2.0,4.0,1.8,0.75,17.0,17.7982,2.0,1.25868,4.0,0.71306,17.0,2.0,1.6909,4.0,0.89802
5435,3.0,3.0,1.85,1.45,197.0,87.3933,2.0,1.1174600000000001,3.0,1.56247,197.0,3.0,1.6356,1.0,0.7952899999999999
5436,2.0,1.0,1.9,0.45,181.0,180.69803000000002,2.0,1.6376700000000002,1.0,0.70218,181.0,2.0,1.7577,1.0,0.22079000000000001
5437,4.0,0.0,0.05,0.7,180.0,179.88225,4.0,0.28384000000000004,2.0,0.99503,180.0,4.0,0.17094,2.0,1.0104
5438,0.0,2.0,0.85,0.2,58.0,56.22988,0.0,0.31816,2.0,0.41058999999999996,58.0,0.0,0.25013,0.0,0.20958000000000002
5439,4.0,4.0,0.15,2.0,80.0,54.90775,4.0,0.46097,2.0,1.0143799999999998,81.0,4.0,0.24725,1.0,0.96914
5440,1.0,3.0,0.3,1.5,20.0,19.52995,4.0,0.7661899999999999,2.0,1.51568,20.0,1.0,0.26444,2.0,1.6948
5441,0.0,2.0,0.85,0.65,121.0,83.45708,0.0,0.8207200000000001,4.0,0.78089,121.0,1.0,0.94578,2.0,0.7791899999999999
5442,4.0,3.0,1.75,1.1,33.0,27.94753,4.0,0.92801,2.0,1.50483,34.0,3.0,1.4366,3.0,1.4366
5443,4.0,1.0,1.45,0.2,90.0,88.24096999999999,4.0,1.01411,1.0,0.36334,91.0,1.0,0.95421,2.0,0.070136
5444,3.0,3.0,1.35,1.9,105.0,70.48259,2.0,1.11751,2.0,1.46676,105.0,2.0,1.5202,2.0,1.7807
5445,3.0,2.0,1.35,1.75,42.0,38.83794,3.0,1.31382,2.0,1.49956,42.0,2.0,1.6342,2.0,1.6416
5446,1.0,1.0,0.15,0.4,40.0,40.82535,1.0,0.42841999999999997,1.0,0.4576,198.0,0.0,0.36745,1.0,0.6691199999999999
