,model,alpha,length,diff_coef,loc_error,UCL,UCL_a,UCL_c,UCL_f,UCL_l,UCL_s,eduN,eduN_a,eduN_c,eduN_f,eduN_l,eduN_s,UPV-MAT,UPV-MAT_a,UPV-MAT_c,UPV-MAT_f,UPV-MAT_l,UPV-MAT_s,Erasmus MC,Erasmus MC_a,Erasmus MC_c,Erasmus MC_f,Erasmus MC_l,Erasmus MC_s,WUST ML A,WUST ML A_a,WUST ML A_c,WUST ML A_f,WUST ML A_l,WUST ML A_s,WUST ML B,WUST ML B_a,WUST ML B_c,WUST ML B_f,WUST ML B_l,WUST ML B_s,BIT,BIT_a,BIT_c,BIT_f,BIT_l,BIT_s
1839,0.0,0.25,37,-0.7325488874094634,7.0,0,1.0,0.0,0.0,0.0,0.0,0,0.31054,0.22154,0.23248,0.05757,0.17788,0,0.7,0.01,0.17,0.01,0.11,0,0.9938170313835144,0.0018491939408704,0.0007381903124041,4.321909727877937e-05,0.0035522878170013,0,1,0,0,0,0,3,0.18451306679354557,0.0049626319250494445,0.19715201486737027,0.41273101989503896,0.2006412665189957,2,0.0,0.45833,0.51042,0.0,0.03125
1840,0.0,0.25,911,-0.7891614377809797,4.33,0,0.9431,0.0569,0.0,0.0,0.0,0,0.97301,0.02611,3e-05,0.00068,0.00018,0,1.0,0.0,0.0,0.0,0.0,1,0.3153340518474579,0.6828191876411438,0.0011089893523603,0.0001310896914219,0.000606664456427,0,1,0,0,0,0,1,0.0069929279382785255,0.993000469856313,2.8941764319706954e-06,9.514671903250953e-07,2.7565617864504403e-06,3,0.0,0.0,0.0,1.0,0.0
1841,0.0,0.6000000000000001,842,-0.2842555786832893,4.0,1,0.0643,0.9357,0.0,0.0,0.0,1,0.1774,0.82241,0.0,0.00018,0.0,1,0.04,0.96,0.0,0.0,0.0,1,0.04290471971035,0.9556637406349182,0.0007198875537142,0.0003310363390482,0.000380658195354,1,0,1,0,0,0,0,0.6486293067484237,0.3511022035272029,4.819626486376751e-05,1.8864896185576356e-05,0.0002014285633243164,0,0.52604,0.47396,0.0,0.0,0.0
1842,4.0,1.8,267,0.16683063791185906,4.33,4,0.0,0.0,0.0,0.0,0.9999,4,0.01417,0.00027,0.15544,2e-05,0.83009,4,0.0,0.0,0.0,0.0,1.0,4,0.0012633112492039,0.0002631720853969,0.0061613260768353,0.0002740170748438,0.9920381307601928,2,0,0,1,0,0,4,0.001366112836765378,3.410605078843092e-05,0.02767054631329166,0.00020970782646849916,0.9707195269726857,4,0.0,0.0,0.0,0.0,1.0
1843,4.0,1.8,190,-1.7810421700151704,4.33,4,0.0017,0.0,0.0075,0.0,0.9909,4,0.05382,0.00443,0.35132,2e-05,0.5904,4,0.06,0.0,0.27,0.0,0.67,2,0.0095607200637459,0.0026912705507129,0.9387099742889404,0.0003106711083091,0.0487273670732975,2,0,0,1,0,0,2,0.008066838100022426,0.00021593147202120675,0.8236050001590263,8.421471829844598e-05,0.16802801555063135,4,0.0,0.0,0.0,0.0,1.0
1844,2.0,1.5000000000000002,926,1.5286330764662814,4.33,2,0.0,0.0,1.0,0.0,0.0,2,0.00089,0.0,0.99857,2e-05,0.00052,2,0.0,0.0,1.0,0.0,0.0,2,0.000514926854521,0.0011482358677312,0.959464430809021,0.0268811602145433,0.0119913257658481,2,0,0,1,0,0,2,0.001728397497600648,0.00019322313024537616,0.5124505786054907,0.2252001106997593,0.26042769006690414,2,0.0,0.0,1.0,0.0,0.0
1845,0.0,0.8,276,-0.9458286113171355,7.33,0,1.0,0.0,0.0,0.0,0.0,0,0.99973,0.00012,2e-05,0.00011,1e-05,0,1.0,0.0,0.0,0.0,0.0,0,0.9942407608032228,0.0023281692992895,0.0011516385711729,7.164853013819084e-05,0.0022078829351812,0,1,0,0,0,0,1,0.08126524134729851,0.9179777560508032,8.24518005723228e-05,0.0001851256994656573,0.000489425101859831,3,0.0,0.0,0.0,1.0,0.0
1846,0.0,0.2,816,-0.6604198894234311,4.33,0,1.0,0.0,0.0,0.0,0.0,0,0.99643,0.00036,0.00152,1e-05,0.00167,0,0.98,0.01,0.0,0.0,0.01,0,0.9942077398300172,0.0023349584080278,0.0011674562701955,7.218543760245666e-05,0.0022176823113113,0,1,0,0,0,0,1,0.1652980639215818,0.8339241543820789,6.259687955173102e-05,1.905909522514496e-05,0.0006961257215624938,3,0.0,0.0,0.0,1.0,0.0
1847,4.0,1.4500000000000002,504,0.22212671295256614,7.33,4,0.0,0.0,0.0,0.0,1.0,4,0.0011,0.0,0.0001,0.0,0.9988,4,0.0,0.0,0.0,0.0,1.0,4,0.0012454728130251,0.0002605442423373,0.0061421189457178,0.000276795355603,0.9920750856399536,4,0,0,0,0,1,4,0.00041185157974445055,4.41338338047624e-05,0.010837323493341253,0.0015948298132366849,0.9871118612798728,4,0.0,0.0,0.0,0.0,1.0
1848,0.0,0.25,943,1.398008131093601,4.0,0,1.0,0.0,0.0,0.0,0.0,0,0.99943,0.00028,6e-05,2e-05,0.00021,0,0.94,0.06,0.0,0.0,0.0,0,0.9751555919647216,0.0224776845425367,0.001471399096772,0.0001159108433057,0.0007794948178343,0,1,0,0,0,0,1,0.42965694607303767,0.5685601156564596,1.8225754696282975e-05,2.6577238778785213e-05,0.0017381352770276873,3,0.0,0.0,0.0,1.0,0.0
1849,0.0,0.1,57,1.1218564444468297,4.0,0,0.9978,0.0022,0.0,0.0,0.0,0,0.42441,0.1613,0.15138,0.00771,0.2552,0,0.87,0.03,0.05,0.0,0.05,0,0.9821711778640748,0.002993386471644,0.0022664165589958,0.0001247260370291,0.0124443983659148,0,1,0,0,0,0,0,0.5464615335982576,0.14344794306517028,0.02197316000853741,0.0030856149049032487,0.28503174842313156,0,0.70833,0.0,0.078125,0.0,0.21354
1850,1.0,0.2,890,1.7673352501271489,4.0,1,0.1207,0.8793,0.0,0.0,0.0,1,0.04048,0.95381,0.0,0.00569,1e-05,1,0.08,0.92,0.0,0.0,0.0,1,0.0419540032744407,0.9566289782524108,0.0007023485959507,0.0003277056966908,0.0003869216598104,1,0,1,0,0,0,1,0.05084073040763024,0.9491095176466744,1.4770615232308952e-05,5.85259867573711e-06,2.9128731787279532e-05,0,1.0,0.0,0.0,0.0,0.0
1851,0.0,0.7500000000000001,869,0.1212891722858659,7.33,0,1.0,0.0,0.0,0.0,0.0,0,0.99998,0.0,1e-05,0.0,1e-05,0,1.0,0.0,0.0,0.0,0.0,0,0.994234025478363,0.0023365470115095,0.0011464447015896,7.129157893359661e-05,0.0022117625921964,0,1,0,0,0,0,1,0.4142455372245342,0.5837813344680671,4.443778259843133e-05,2.709315259471508e-05,0.0019015973722058,3,0.0,0.0,0.0,1.0,0.0
1852,2.0,1.85,765,-1.0115346455855174,1.67,2,0.0,0.0,1.0,0.0,0.0,2,1e-05,0.0,0.99998,0.0,1e-05,2,0.0,0.0,1.0,0.0,0.0,2,0.0011861029779538,0.0014831599546596,0.7400895357131958,0.2446418702602386,0.0125992801040411,2,0,0,1,0,0,2,3.2845970750785706e-05,3.412139772403312e-06,0.9962205735817052,0.0037041920541630263,3.897625360786852e-05,2,0.0,0.0,1.0,0.0,0.0
1853,1.0,0.45,29,-0.5581415737831669,10.0,1,0.4377,0.5623,0.0,0.0,0.0,1,0.09295,0.82266,0.0,0.08437,1e-05,1,0.02,0.98,0.0,0.0,0.0,1,0.0098636075854301,0.9895590543746948,0.0005217915168032,1.906146280816756e-06,5.3699379350291565e-05,0,1,0,0,0,0,1,6.559301376271706e-05,0.9999286424217294,2.388958825931718e-07,5.024883799503839e-07,5.023180245632311e-06,1,0.0,1.0,0.0,0.0,0.0
1854,1.0,0.6500000000000001,222,2.2739287075683836,4.0,1,0.0072,0.9928,0.0,0.0,0.0,1,0.24459,0.75515,1e-05,0.00024,1e-05,0,0.64,0.36,0.0,0.0,0.0,1,0.0097341882064938,0.9883109927177428,0.0012403154978528,0.0003942738985642,0.0003202005173079,1,0,1,0,0,0,0,0.8325587051222182,0.06134080905984564,0.00019354748397589763,6.755588228082303e-05,0.10583938245167925,3,0.0,0.0,0.0,1.0,0.0
1855,4.0,1.55,332,1.0342814557623496,7.0,4,0.0,0.0,0.0,0.0,1.0,4,0.00367,1e-05,0.00166,0.0,0.99466,4,0.0,0.0,0.0,0.0,1.0,4,0.0012500702869147,0.0002601325977593,0.0061085759662091,0.00027393293567,0.9921072125434875,4,0,0,0,0,1,4,0.010747439375971436,0.0020189777682876288,0.26839684255993346,0.0020161035410317905,0.7168206367547756,4,0.0,0.0,0.0,0.0,1.0
1856,0.0,0.9000000000000001,304,0.9507212490828783,7.33,0,0.9998,0.0002,0.0,0.0,0.0,0,0.94084,0.05908,1e-05,6e-05,1e-05,1,0.2,0.8,0.0,0.0,0.0,0,0.9441131949424744,0.053682904690504,0.0011623464524745,5.435563070932403e-05,0.0009871321963146,1,0,1,0,0,0,1,0.001996948779461489,0.9979905702458703,7.606113115563645e-06,1.303855304012728e-06,3.5710062488014617e-06,3,0.0,0.0,0.0,1.0,0.0
1857,2.0,0.5,882,0.9817664572221263,4.67,2,0.0027,0.0,0.996,0.0,0.0013,2,0.00047,1e-05,0.99924,0.0,0.00028,2,0.01,0.0,0.99,0.0,0.0,2,0.0011071446351706,0.0025772405788302,0.9909911155700684,0.0014883554540574,0.0038361381739377,2,0,0,1,0,0,2,0.00466788566036071,0.0006953949375637437,0.9670188524833373,0.00013269843771866277,0.027485168481019572,2,0.0,0.0,1.0,0.0,0.0
1858,3.0,1.7000000000000002,662,0.39259500831779415,7.0,3,0.0,0.0,0.0,1.0,0.0,3,0.0,0.0,0.0,1.0,0.0,3,0.0,0.0,0.0,1.0,0.0,3,8.261394395958632e-05,0.0001141335451393,0.000880472769495,0.9988446235656738,7.826759974705055e-05,3,0,0,0,1,0,3,9.652238336341555e-06,1.81046570794767e-06,0.006797753422693124,0.9931743096080218,1.64742652406076e-05,3,0.0,0.0,0.0,1.0,0.0
1859,1.0,0.1,962,2.46047157361665,7.0,1,0.013,0.987,0.0,0.0,0.0,1,7e-05,0.99067,0.00918,7e-05,0.0,1,0.02,0.97,0.02,0.0,-0.01,1,0.004775786306709,0.9774431586265564,0.0160522479563951,0.0006442397716455,0.0010844427160918,1,0,1,0,0,0,1,5.655938804268053e-06,0.9998363042674044,0.00015618227164306808,3.1674112397124875e-07,1.5407810245557236e-06,0,0.50521,0.49479,0.0,0.0,0.0
1860,4.0,0.8,14,0.6012224607234748,7.0,3,0.1294,0.0015,0.3396,0.3566,0.1729,0,0.29248,0.12873,0.1778,0.15613,0.24486,3,0.07,0.0,0.21,0.52,0.2,4,0.0173955000936985,0.0006166110397316,0.2248700261116027,0.0252380892634391,0.7318797707557678,0,1,0,0,0,0,3,0.012398204167546467,9.607365827507736e-05,0.04390920257384653,0.9064717410393683,0.03712477856096322,0,0.38542,0.17188,0.26563,0.0,0.17708
1861,1.0,0.25,657,0.23274252305194634,4.0,1,0.0623,0.9377,0.0,0.0,0.0,1,0.06806,0.92987,0.00035,0.0017,2e-05,1,0.16,0.84,0.0,0.0,0.0,1,0.0083128046244382,0.9885361194610596,0.0022370666265487,0.000578248174861,0.0003357186214998,1,0,1,0,0,0,0,0.6236047233869871,0.37525208413225947,3.685782951786671e-05,3.881274952218538e-05,0.0010675219017135895,3,0.0,0.0,0.0,1.0,0.0
1862,0.0,0.45,688,0.19030101499130472,7.33,0,1.0,0.0,0.0,0.0,0.0,0,0.99993,6e-05,0.0,0.0,1e-05,0,1.0,0.0,0.0,0.0,0.0,0,0.994123637676239,0.0024556724820286,0.0011559197446331,6.823668081779033e-05,0.0021965564228594,0,1,0,0,0,0,1,0.024690262799233784,0.9749881133335347,4.9552304445343985e-05,7.76227288570375e-06,0.0002643092899003373,3,0.0,0.0,0.0,1.0,0.0
1863,1.0,0.7000000000000001,18,0.16035774810413786,4.67,1,0.241,0.759,0.0,0.0,0.0,1,0.06151,0.79281,0.03455,0.07196,0.03917,1,0.13,0.87,0.0,0.0,0.0,1,0.0063299937173724,0.9929446578025818,0.0006808740436099,3.1366000712296227e-06,4.1361781768500805e-05,1,0,1,0,0,0,1,0.008833914173498159,0.9903911196764776,0.00048542360462313445,7.061271357718186e-05,0.00021892983182380933,0,0.91667,0.083333,0.0,0.0,0.0
1864,0.0,0.5,91,0.6389396460961851,7.33,0,0.9993,0.0007,0.0,0.0,0.0,0,0.78139,0.21485,3e-05,0.00313,0.0006,1,0.43,0.57,0.0,0.0,0.0,0,0.997086465358734,0.0021519646979868,0.0002192490792367,7.469180673069786e-06,0.0005348207778297,0,1,0,0,0,0,1,0.008371923430127217,0.9915831222873245,1.797456483203568e-05,7.274424291740458e-06,1.970529342477776e-05,0,1.0,0.0,0.0,0.0,0.0
1865,4.0,0.55,990,-0.9693252593504725,7.33,4,0.0,0.0,0.0,0.0,1.0,4,0.00027,0.0,0.0,0.0,0.99973,4,0.0,0.0,0.0,0.0,1.0,4,0.0034612510353326,0.0001767162175383,0.0046164565719664,0.000402454053983,0.9913431406021118,4,0,0,0,0,1,4,0.036405520618059295,0.0001522083686306494,0.03293443970864871,0.00047406652036806313,0.9300337647842931,4,0.0,0.0,0.0,0.0,1.0
1866,4.0,0.2,180,0.858317744908522,4.67,4,0.0,0.0,0.0,0.0,1.0,4,0.08622,0.0,0.0,0.0,0.91377,4,0.08,0.0,0.0,0.01,0.91,4,0.0034892833791673,0.0001772249961504,0.0046109277755022,0.0004024440713692,0.9913200736045836,4,0,0,0,0,1,4,0.2651135558975597,0.0019316186876034824,0.0017586753549004256,0.0009705278658197895,0.7302256221941165,0,1.0,0.0,0.0,0.0,0.0
1867,3.0,1.7000000000000002,164,1.0318552069829277,7.0,3,0.0,0.0,0.0001,0.9999,0.0,3,0.0,0.0,0.00026,0.99974,0.0,3,0.0,0.0,0.0,1.0,0.0,3,8.024803537409753e-05,0.0001117630527005,0.0008797613554634,0.9988516569137572,7.661170820938423e-05,3,0,0,0,1,0,3,1.5911218795751327e-05,3.729930695278124e-06,0.0064660088866964095,0.993463826292851,5.052367096168372e-05,3,0.0,0.0,0.0,1.0,0.0
1868,4.0,0.8,573,-1.9757582078074696,2.0,4,0.0,0.0,0.1365,0.0,0.8635,4,0.15078,6e-05,0.17095,3e-05,0.67817,4,0.0,0.0,0.09,0.0,0.91,4,0.004101525992155,0.0001779619342414,0.0070271361619234,0.0003673982864711,0.9883258938789368,4,0,0,0,0,1,2,0.011580187536667218,0.00021343294454067175,0.7373397438445635,8.622768414146257e-05,0.25078040799008694,4,0.0,0.0,0.0,0.0,1.0
1869,2.0,0.8500000000000001,252,0.1371060563432575,4.67,2,0.0002,0.0,0.7232,0.0,0.2766,2,0.27811,0.00011,0.39227,0.00024,0.32926,4,0.03,0.0,0.38,0.0,0.59,2,0.0049999044276773,0.0001476228208048,0.639746367931366,0.0040054256096482,0.3511007130146026,4,0,0,0,0,1,4,0.02290638737315149,0.000130838777722371,0.20178286852482716,0.007569161410328077,0.7676107439139709,1,0.0,0.875,0.10417,0.0,0.020833
1870,2.0,1.2000000000000002,93,-0.4482094685385906,1.33,2,0.0002,0.0,0.9364,0.0,0.0635,2,0.18466,0.00096,0.49831,0.09726,0.21881,2,0.0,0.0,0.55,0.34,0.11,4,0.0048907548189163,0.0009025154286064,0.4787962734699249,0.0349251255393028,0.4804853498935699,2,0,0,1,0,0,3,0.0004367367066325882,1.5224464927921988e-05,0.1713698049349829,0.8256838182485011,0.002494415644955519,1,0.010417,0.80729,0.17187,0.0,0.010417
1871,1.0,0.6500000000000001,892,1.2774139392048234,4.33,1,0.0003,0.9997,0.0,0.0,0.0,1,0.00095,0.99905,0.0,0.0,0.0,1,0.03,0.97,0.0,0.0,0.0,1,0.0087956553325057,0.9892099499702454,0.0013278813567012,0.0003536695439834,0.0003128672833554,1,0,1,0,0,0,1,0.0010724217940948127,0.9989192461290216,8.803388418031681e-07,1.019065582073631e-06,6.432672460138875e-06,0,1.0,0.0,0.0,0.0,0.0
1872,1.0,0.45,925,-0.533051097875886,4.33,1,0.0468,0.9532,0.0,0.0,0.0,1,0.00388,0.99471,0.0,0.00141,0.0,1,0.01,0.99,0.0,0.0,0.0,1,0.0083211157470941,0.9896106719970704,0.0013885465450584,0.0003624267992563,0.0003173525910824,1,0,1,0,0,0,1,0.055787698134072417,0.9441569681514825,1.170769291400634e-05,8.160725754093084e-06,3.546529577674708e-05,0,1.0,0.0,0.0,0.0,0.0
1873,2.0,0.8,283,-0.6848696756874676,4.33,2,0.0006,0.0,0.927,0.0,0.0725,2,0.15723,9e-05,0.63117,0.00045,0.21106,2,0.03,0.0,0.56,0.0,0.41,2,0.0041006980463862,0.0001484159874962,0.7013818621635437,0.0056676366366446,0.2887013256549835,2,0,0,1,0,0,0,0.5955591471750364,0.00010719810663184575,0.03968377673359628,0.0004177698381104593,0.3642321081466249,2,0.0,0.0,0.88021,0.0,0.11979
1874,0.0,0.05,701,-0.2843240711692714,7.33,0,1.0,0.0,0.0,0.0,0.0,0,0.82945,0.01371,0.05286,0.0,0.10397,0,0.99,0.0,0.0,0.0,0.01,0,0.9942187070846558,0.0023650866933166,0.0011503013083711,7.053064473439008e-05,0.0021952993702143,0,1,0,0,0,0,0,0.9184356320654595,4.63001451865767e-05,0.0011043899585153707,6.0501035787023e-05,0.08035317679505126,3,0.0,0.0,0.0,1.0,0.0
1875,4.0,1.85,804,0.12939544829862734,7.0,4,0.0,0.0,0.0,0.0,1.0,4,0.00018,0.0,9e-05,0.0,0.99973,4,0.0,0.0,0.0,0.0,1.0,4,0.0012094621779397,0.0002582993765827,0.0063212239183485,0.0002794515457935,0.9919316172599792,4,0,0,0,0,1,4,0.0007870356454220797,2.1948976280393114e-05,0.008847079109586743,4.008928103913365e-05,0.9903038469876718,4,0.0,0.0,0.0,0.0,1.0
1876,4.0,1.4500000000000002,932,0.5102416893183164,7.0,4,0.0,0.0,0.0,0.0,1.0,4,0.00014,0.0,3e-05,0.0,0.99983,4,0.0,0.0,0.0,0.0,1.0,4,0.0011967163300141,0.0002602808235678,0.0064701093360781,0.0002887928567361,0.9917840957641602,0,1,0,0,0,0,2,0.005083140605196385,0.00014367648693700707,0.8611393285250858,0.00019331358890079057,0.13344054079387987,4,0.0,0.0,0.0,0.0,1.0
1877,0.0,0.6500000000000001,593,1.0354594501224978,4.67,0,1.0,0.0,0.0,0.0,0.0,0,0.99992,7e-05,0.0,0.0,1e-05,0,1.0,0.0,0.0,0.0,0.0,0,0.9942253232002258,0.0023388224653899,0.0011532697826623,7.133114559110254e-05,0.0022113751620054,0,1,0,0,0,0,4,0.14179242727659244,0.002978278857347968,0.03432018874674558,0.0025476334428320485,0.8183614716764819,3,0.0,0.0,0.0,1.0,0.0
1878,2.0,0.35000000000000003,390,-0.03148395595451675,7.33,2,0.0,0.0,1.0,0.0,0.0,2,0.00013,1e-05,0.99974,0.0,0.00013,2,0.0,0.0,1.0,0.0,0.0,2,0.0011941221309825,0.0031309146434068,0.9908475875854492,0.0013418238377198,0.0034855336416512,2,0,0,1,0,0,2,0.00013371832878266208,4.901093784413203e-05,0.9995836459085348,6.955158150018203e-06,0.0002266696666877191,2,0.0,0.0,1.0,0.0,0.0
1879,1.0,0.6000000000000001,815,-2.0369569253532824,7.0,1,0.0374,0.9626,0.0,0.0,0.0,1,0.02247,0.9773,0.0,0.00022,0.0,1,0.12,0.88,0.0,0.0,0.0,1,0.0096546690911054,0.9883943796157836,0.0012981145409867,0.0003228847344871,0.0003299043164588,1,0,1,0,0,0,1,0.04866384225276176,0.9512609610896671,1.5620627959588167e-05,1.1263341660668843e-05,4.831268795114164e-05,0,1.0,0.0,0.0,0.0,0.0
1880,3.0,1.6,529,-0.2704099135493921,1.67,3,0.0,0.0,0.0002,0.9998,0.0,3,0.00069,0.0,0.21578,0.78344,9e-05,3,0.0,0.0,0.0,1.0,0.0,3,7.861477934056893e-05,0.0001100524241337,0.0008888278971426,0.9988464117050172,7.607028965139762e-05,3,0,0,0,1,0,3,3.2229173724896725e-05,2.49170643645918e-06,0.055604083634366655,0.9440051716821498,0.0003560238033218489,2,0.0,0.0,1.0,0.0,0.0
1881,2.0,0.6000000000000001,660,0.251338323353685,4.0,2,0.0,0.0,0.9728,0.0,0.0272,2,0.00981,2e-05,0.97584,0.0,0.01433,2,0.01,0.0,0.99,0.0,0.0,2,0.001084623276256,0.0024982939939945,0.9910091161727904,0.0014370451681315,0.0039709662087261,2,0,0,1,0,0,4,0.008192322512116568,5.512428926278549e-05,0.08781936125972213,3.622830265264793e-05,0.9038969636362457,2,0.0,0.0,1.0,0.0,0.0
1882,4.0,1.4000000000000001,566,-1.2469846569420364,1.33,4,0.0088,0.0,0.0226,0.0,0.9686,4,0.04496,9e-05,0.21746,0.0,0.73749,4,0.0,0.0,0.01,0.0,0.99,2,0.0060650398954749,0.0009593148715794,0.9236069321632384,0.0006323268171399,0.0687363967299461,4,0,0,0,0,1,4,0.04180622679403865,7.372863987537616e-05,0.34308220547733786,9.58601509923627e-05,0.6149419789377557,1,0.0,0.95833,0.0,0.0,0.041667
1883,2.0,0.2,491,-1.7802652578975604,4.33,2,0.0,0.0,1.0,0.0,0.0,2,2e-05,5e-05,0.99992,0.0,1e-05,2,0.0,0.0,1.0,0.0,0.0,1,0.0035419531632214,0.9012453556060792,0.0913013368844986,0.0021296576596796,0.0017816285835579,2,0,0,1,0,0,2,9.559284143978016e-05,0.00011560540617230548,0.9995774871200409,7.915642890137184e-06,0.0002033989894568896,2,0.0,0.0,1.0,0.0,0.0
1884,1.0,0.6000000000000001,692,0.38720421621654477,10.0,1,0.0029,0.9971,0.0,0.0,0.0,1,0.00493,0.99506,0.0,1e-05,0.0,1,0.0,1.0,0.0,0.0,0.0,1,0.0084640905261039,0.9894666075706482,0.0014050411991775,0.000340343103744,0.0003238879144191,1,0,1,0,0,0,1,0.1189277961770157,0.8810186183989651,9.43283682230556e-06,7.455251008864147e-06,3.669733618755484e-05,3,0.0,0.0,0.0,1.0,0.0
1885,3.0,1.3,341,-0.810998272305849,4.67,3,0.0,0.0,0.0,1.0,0.0,3,0.0,0.0,0.0,1.0,0.0,3,0.0,0.0,0.0,1.0,0.0,3,7.864102371968329e-05,0.000110074688564,0.0008814788889139,0.998854160308838,7.561621896456927e-05,3,0,0,0,1,0,3,1.4363193798281746e-06,3.725202329000585e-08,0.00011218743689343795,0.9998832010970988,3.137894605435133e-06,3,0.0,0.0,0.0,1.0,0.0
1886,3.0,1.55,577,-0.6963925863339926,4.33,3,0.0,0.0,0.0,1.0,0.0,3,0.0,0.0,1e-05,0.99999,0.0,3,0.0,0.0,0.0,1.0,0.0,3,7.916969479992986e-05,0.0001106205963878,0.000883248518221,0.9988508224487304,7.611526234541088e-05,3,0,0,0,1,0,3,0.0013713270771400683,1.6768109086568408e-05,0.09188270902620477,0.8280322888010228,0.07869690698654576,3,0.0,0.0,0.0,1.0,0.0
1887,2.0,0.4,604,-1.1323279890758884,4.67,2,0.0014,0.0,0.9983,0.0,0.0003,2,0.0001,2e-05,0.99981,0.0,8e-05,2,0.0,0.0,1.0,0.0,0.0,2,0.0012835878878831,0.0031808500643819,0.9906628131866456,0.0013138680951669,0.0035589653998613,2,0,0,1,0,0,2,9.145133022432525e-05,4.7749880029639e-06,0.9919127217119372,2.3112516366648384e-06,0.007988740718198764,1,0.036458,0.71354,0.25,0.0,0.0
1888,3.0,1.35,148,-1.0371374560532296,1.67,3,0.0,0.0,0.0889,0.9111,0.0,3,0.04431,0.00012,0.04326,0.90663,0.00568,3,0.0,0.0,0.01,0.99,0.0,3,8.089293260127306e-05,0.0001149959425674,0.0019668913446366,0.9976702332496644,0.0001669228513492,4,0,0,0,0,1,4,0.051526591432523895,0.00017840705509455075,0.08987042714205849,0.02183646587225497,0.8365881084980683,2,0.0,0.0,1.0,0.0,0.0
1889,2.0,1.4000000000000001,384,-0.16106064429917727,7.33,2,0.0,0.0,1.0,0.0,0.0,2,0.00072,0.0,0.99867,2e-05,0.00059,3,0.0,0.0,0.25,0.75,0.0,2,0.0007040451746433,0.0015593238640576,0.9888902902603148,0.0032532499171793,0.0055929981172084,2,0,0,1,0,0,2,0.0037291812861027906,0.0002613152913165191,0.6964930005470465,0.26950870720491604,0.030007795670618106,2,0.0,0.0,1.0,0.0,0.0
1890,4.0,0.6000000000000001,589,-0.2511512455620127,4.33,4,0.0,0.0,0.0,0.0,1.0,4,0.03423,1e-05,0.00589,0.0,0.95987,4,0.0,0.0,0.0,0.0,1.0,4,0.0033022838179022,0.0001726751943351,0.0047837127931416,0.0003920521703548,0.9913492202758788,4,0,0,0,0,1,4,0.004486400950375257,0.00025604082669592214,0.03065142372619784,0.00027010427115152524,0.9643360302255796,4,0.0,0.0,0.0,0.0,1.0
1891,0.0,0.45,273,0.9263914566944005,1.33,0,0.9999,0.0001,0.0,0.0,0.0,0,0.99967,3e-05,2e-05,1e-05,0.00026,0,1.0,0.0,0.0,0.0,0.0,0,0.9938241243362428,0.0029189880006015,0.0012002042494714,6.509426020784304e-05,0.0019917001482099,0,1,0,0,0,0,0,0.9890747724657235,0.010805046589263392,3.274525169649232e-05,7.547091411494512e-06,7.988860190507632e-05,0,1.0,0.0,0.0,0.0,0.0
1892,2.0,0.4,846,0.2399117024705487,1.33,2,0.0,0.0,1.0,0.0,0.0,2,1e-05,2e-05,0.99995,0.0,1e-05,2,0.0,0.0,1.0,0.0,0.0,2,0.0039670383557677,0.3696872889995575,0.6202294826507568,0.0005865629063919,0.0055297031067311,2,0,0,1,0,0,2,0.005820132828537139,0.0006891314717322978,0.8192918562330272,0.00012371185656289067,0.17407516761014055,2,0.0,0.0,0.69792,0.0,0.30208
1893,2.0,1.1,537,-1.4706494192166046,1.33,3,0.0,0.0,0.0938,0.8974,0.0087,2,0.13122,0.00022,0.63163,0.09376,0.14317,4,0.0,0.0,0.43,0.02,0.55,4,0.0028140700887888,8.670573879498988e-05,0.4420925080776214,0.0187915191054344,0.5362151861190796,4,0,0,0,0,1,4,0.041213545662333456,0.00017431925841177975,0.016002879077762034,0.002023308585253569,0.9405859474162392,4,0.0,0.0,0.48438,0.0,0.51562
1894,2.0,1.2500000000000002,15,1.3436466111955911,7.0,4,0.0718,0.0,0.3202,0.0,0.608,4,0.16679,0.15114,0.31748,0.04225,0.32235,0,0.37,0.01,0.17,0.12,0.33,4,0.4345309436321258,0.0059943399392068,0.1112022921442985,0.0025869987439364,0.445685476064682,0,1,0,0,0,0,4,0.01558585159990221,0.00018249160555227167,0.027034387816823126,0.4372802014934772,0.5199170674842452,4,0.041667,0.0,0.31771,0.0,0.64063
1895,4.0,0.15000000000000002,189,1.1260336118750227,7.33,4,0.0,0.0,0.0,0.0,1.0,4,0.075,0.0,1e-05,0.0,0.92499,4,0.0,0.0,0.0,0.0,1.0,4,0.0038781738840043,0.0001849491382017,0.0047218739055097,0.0004809130041394,0.9907341003417968,3,0,0,0,1,0,4,0.3848513139092042,0.02095595592987007,0.0006719540520182824,0.00011127351663767875,0.5934095025922699,4,0.0,0.0,0.0,0.0,1.0
1896,4.0,0.1,706,-0.45031063012933786,4.0,4,0.0003,0.0,0.0,0.0,0.9997,4,0.0078,0.0,1e-05,0.0,0.99219,4,0.01,0.0,0.0,0.0,0.99,4,0.0036747213453054,0.0001799735327949,0.0045928540639579,0.0004239573609083,0.9911284446716307,4,0,0,0,0,1,0,0.6087457241888397,0.338594455634701,7.716909156707985e-05,4.7676544201072175e-05,0.05253497454069112,4,0.0,0.0,0.0,0.0,1.0
